Gene ID	Gene Name	Design Element	g2_g1.p-value	g2_g1.t-statistic	g2_g1.log2foldchange	g4_g3.p-value	g4_g3.t-statistic	g4_g3.log2foldchange
ENSG00000146276	GABRR1	g4503868_3p_at	NA	-1.82847857896803	-0.4	NA	1.02108467978936	0.3
ENSG00000146281	PM20D2	225431_3p_x_at	NA	0.638157934387562	0.4	NA	0.238599096306967	0.1
ENSG00000146282	RARS2	Hs.15395.0.S1_3p_at	NA	1.42330404588543	1.4	0.383809039269907	1.74692310749663	1
ENSG00000146285	SCML4	Hs2.202248.1.A1_3p_at	NA	-1.03595543154188	-0.3	NA	-1.26312754071829	-0.3
ENSG00000146350	TBC1D32	Hs.99016.0.S1_3p_at	NA	3.32366760157127	0.7	NA	0.512318116112174	0.1
ENSG00000146352	CLVS2	Hs2.437192.1.S1_3p_at	NA	0.558060406860075	0.1	NA	0.66728469647802	0.1
ENSG00000146360	GPR6	Hs2.46332.1.S1_3p_s_at	NA	-3.03482891290046	-0.7	NA	0.736213291475168	0.2
ENSG00000146373	RNF217	Hs.307526.0.A1_3p_at	NA	-1.90770477812918	-0.3	NA	0.280197851194344	0.1
ENSG00000146374	RSPO3	Hs.58328.0.A1_3p_s_at	NA	-0.194653285310973	0	NA	-1.72060014641818	-0.4
ENSG00000146376	ARHGAP18	Hs.178705.0.S2_3p_at	NA	2.11083762776322	1.1	NA	1.11352901938421	0.5
ENSG00000146378	TAAR2	g7657141_3p_at	NA	0.0364633834253716	0	NA	0.0179356109079903	0
ENSG00000146385	TAAR8	Hs2.350571.1.S1_3p_at	NA	-0.449800886577199	-0.1	NA	-1.16382614423742	-0.2
ENSG00000146386	ABRACL	g7959862_3p_at	NA	4.07425016375089	0.8	0.484643246089034	-1.36055581185816	-0.7
ENSG00000146409	SLC18B1	Hs.43627.1.A1_3p_at	NA	0.653495823870532	0.1	NA	-0.723821270874931	-0.1
ENSG00000146410	MTFR2	Hs.121536.1.S1_3p_a_at	NA	-3.47988049456625	-1.1	NA	-1.63477108151119	-0.5
ENSG00000146411	SLC2A12	Hs.26691.1.S1_3p_at	NA	0.0191265593138498	0	NA	-2.89746456123301	-0.4
ENSG00000146414	SHPRH	Hs.42892.0.A1_3p_at	NA	1.80815223001807	0.5	NA	-0.60430288057913	-0.1
ENSG00000146416	AIG1	g4929674_3p_at	0.0515545250206932	2.64293762254645	2.4	NA	1.23547597910438	0.3
ENSG00000146425	DYNLT1	g5730084_3p_a_at	NA	1.38107387097477	0.5	NA	1.78580552491575	0.6
ENSG00000146426	TIAM2	Hs.3737.0.A1_3p_at	NA	-0.0247643794702051	0	NA	0.143757586221631	0
ENSG00000146433	TMEM181	Hs.274396.0.S1_3p_at	NA	3.25734501356714	1	0.902989574658383	-0.240206754584044	-0.1
ENSG00000146453	PNLDC1	Hs2.349077.2.S1_3p_a_at	NA	-2.05410725020581	-0.4	NA	-0.536952499643368	-0.1
ENSG00000146457	WTAP	Hs.236044.0.S1_3p_at	NA	1.85028491051875	1.3	NA	0.876332228232428	0.2
ENSG00000146463	ZMYM4	Hs.150390.0.S1_3p_a_at	NA	1.82269693220385	1.5	0.244975390628358	2.58606151941052	1.9
ENSG00000146469	VIP	g4507896_3p_at	NA	-1.38145253478151	-0.2	0.642325668605396	0.896549148901942	0.8
ENSG00000146476	ARMT1	g13375745_3p_at	NA	3.4833508530217	2.4	0.721901827221607	0.68266469272193	0.6
ENSG00000146477	SLC22A3	g11415037_3p_at	NA	-0.895835987386885	-0.2	NA	1.29948919881894	0.4
ENSG00000146521	LINC01558	Hs2.225964.2.S1_3p_at	NA	-2.15474895074945	-0.4	NA	0.852194469912968	0.2
ENSG00000146530	VWDE	Hs.176508.0.A1_3p_at	NA	-1.55424824689633	-0.2	NA	-0.903609036368201	-0.1
ENSG00000146535	GNA12	Hs.182874.1.S2_3p_at	NA	-1.65885095393226	-0.6	0.513479433862364	-1.27578517343032	-0.9
ENSG00000146540	C7orf50	g13623248_3p_s_at	NA	-2.18611013306785	-0.4	NA	-1.65568003837776	-0.3
ENSG00000146555	SDK1	Hs.21192.0.S1_3p_s_at	NA	2.00545168398525	0.2	NA	0.308605211260823	0.1
ENSG00000146576	C7orf26	g13129045_3p_at	NA	1.84235412216551	0.4	NA	-1.6986373828514	-0.4
ENSG00000146587	RBAK	Hs.7222.1.A1_3p_at	NA	-0.310167857686997	-0.1	0.45200763067771	1.47706446509939	0.7
ENSG00000146592	CREB5	g4758499_3p_a_at	NA	-1.92123627741246	-0.4	NA	-2.09071570025357	-0.7
ENSG00000146618	FERD3L	Hs2.381371.1.S1_3p_at	NA	-2.27139357509054	-0.3	NA	-0.261059517990759	0
ENSG00000146648	EGFR	Hs2.367845.1.S1_3p_at	NA	-4.5539579674114	-1.4	NA	-1.65194632315278	-0.5
ENSG00000146666	LINC00525	Hs2.334508.1.S1_3p_at	NA	-0.38120005398858	-0.1	NA	-0.334943603627541	-0.1
ENSG00000146670	CDCA5	Hs.23044.2.A1_3p_at	NA	-1.52452314108026	-0.3	NA	0.0405136067303799	0
ENSG00000146674	IGFBP3	g183115_3p_a_at	NA	-2.94714854499863	-0.7	NA	-2.24462661295782	-0.5
ENSG00000146676	PURB	Hs.9192.1.A1_3p_at	NA	0.909844305920702	0.2	NA	0.578593806232102	0.1
ENSG00000146678	IGFBP1	g4504614_3p_at	NA	2.06210955623092	0.6	NA	-0.161166540824301	-0.1
ENSG00000146700	SSC4D	Hs.125379.0.A1_3p_at	NA	-1.86333435326635	-0.5	NA	-1.0502287004549	-0.2
ENSG00000146701	MDH2	g12804928_3p_a_at	NA	2.48271380378442	2.1	0.216234868438471	2.88883635035142	1.6
ENSG00000146722		Hs2.150490.3.S1_3p_at	NA	-0.881931787223384	-0.1	NA	-1.16891838657115	-0.2
ENSG00000146729	NIPSNAP2	g4503936_3p_a_at	NA	3.27034104706221	1.7	NA	1.9133669596055	0.5
ENSG00000146733	PSPH	g4758971_3p_x_at	NA	0.172216739995351	0.1	0.881384037815142	0.294236873542991	0.2
ENSG00000146755	TRIM50	Hs2.121647.1.A1_3p_x_at	NA	-2.74488640166366	-0.8	NA	-1.08268073538594	-0.3
ENSG00000146757	ZNF92	Hs.9521.0.S1_3p_at	NA	2.82939832659222	1.7	NA	-0.176134819226222	-0.1
ENSG00000146776	ATXN7L1	Hs.114012.0.S1_3p_at	NA	0.726694386057668	0.5	0.41400807856251	-1.61231017502093	-1
ENSG00000146802	TMEM168	g11968036_3p_a_at	NA	2.65659591895831	1.2	NA	0.0608532253680525	0
ENSG00000146809	ASB15	Hs2.97709.1.S1_3p_at	NA	-1.60506889187195	-0.2	NA	0.555107398408491	0.1
ENSG00000146826	TRAPPC14	g8922774_3p_a_at	NA	-1.06748068180062	-0.4	NA	-0.682242248761229	-0.2
ENSG00000146828	SLC12A9	g9910385_3p_a_at	NA	-0.376864436162748	-0.1	NA	-0.584644910105122	-0.1
ENSG00000146830	GIGYF1	Hs.296336.0.A1_3p_at	NA	-2.34264938885694	-0.6	NA	-0.384553370772824	-0.1
ENSG00000146833	TRIM4	Hs.65736.0.S1_3p_a_at	NA	-1.5504305709539	-0.5	NA	1.34155789280437	0.5
ENSG00000146834	MEPCE	g9624989_3p_a_at	NA	-0.881273824508983	-0.1	NA	-0.826095108813929	-0.3
ENSG00000146839	ZAN	g12667409_3p_a_at	NA	-0.992549988190839	-0.2	NA	-3.02743680134891	-0.5
ENSG00000146842	TMEM209	Hs.101619.0.S1_3p_at	NA	3.11372939995877	2	NA	1.59025000434213	0.7
ENSG00000146858	ZC3HAV1L	Hs2.152618.1.S1_3p_at	NA	-0.692934796940845	-0.1	NA	-0.872351946940538	-0.1
ENSG00000146859	TMEM140	g8922813_3p_at	NA	-0.758652406274161	-0.2	NA	1.06118978732611	0.5
ENSG00000146872	TLK2	Hs.26979.0.A1_3p_at	NA	-1.76229887008635	-0.3	NA	0.336824787263721	0.1
ENSG00000146904	EPHA1	g4885208_3p_a_at	NA	0.68319810305627	0.1	NA	-0.652988851710353	-0.1
ENSG00000146909	NOM1	229220_3p_x_at	NA	2.71814687523302	0.6	NA	-0.110615347416336	0
ENSG00000146918	NCAPG2	g8923292_3p_a_at	NA	0.209151210496865	0	NA	-1.16272923457751	-0.4
ENSG00000146926	ASB10	Hs2.304273.2.S1_3p_s_at	NA	-1.78932551159728	-0.3	NA	-0.285501550901677	0
ENSG00000146938	NLGN4X	Hs.21107.0.S1_3p_x_at	NA	2.53509611240886	1.4	0.621779225051624	-0.955078712965716	-0.7
ENSG00000146950	SHROOM2	g4502174_3p_at	NA	1.82083454558969	0.8	NA	0.815752241379937	0.4
ENSG00000146963	LUC7L2	g7706309_3p_at	NA	2.5196373999438	1.8	0.548188853708815	1.16758239387699	0.6
ENSG00000146966	DENND2A	Hs.6385.0.S1_3p_at	NA	2.07213793730707	0.7	NA	0.447223476348449	0.1
ENSG00000147003	CLTRN	g9957753_3p_at	NA	-0.886456283473184	-0.3	NA	0.436726373989851	0.1
ENSG00000147010	SH3KBP1	g7188748_3p_at	NA	2.64684011857132	2	NA	3.31239066826342	1
ENSG00000147027	TMEM47	g13276606_3p_a_at	NA	0.249023458420194	0.2	0.401790624198592	1.67160641105617	1
ENSG00000147036	LANCL3	Hs.160366.0.S1_3p_at	NA	2.20847177556329	1	0.135452314025926	4.23369170258503	1.5
ENSG00000147041	SYTL5	Hs.97774.0.A1_3p_at	NA	-0.0929189373710039	-0.1	0.267504621008415	2.40947118835331	1.4
ENSG00000147044	CASK	Hs.3327.0.S1_3p_at	NA	4.09871294392647	2.1	0.356178910726509	1.87502371272136	1
ENSG00000147050	KDM6A	g10863942_3p_a_at	NA	1.58870695906412	0.8	NA	0.54589598119044	0.2
ENSG00000147059	SPIN2A	g9506850_3p_at	NA	-0.573493353655019	-0.1	NA	-0.956636494810376	-0.2
ENSG00000147065	MSN	g4505256_3p_at	NA	-1.81276342549957	-1.4	NA	-0.550743795852586	-0.2
ENSG00000147081	AKAP4	g4502016_3p_a_at	NA	-1.39602396908297	-0.2	NA	0.103694320543417	0
ENSG00000147082	CCNB3	Hs.130310.0.S1_3p_at	NA	-1.25645700548082	-0.2	NA	0.149172239602299	0
ENSG00000147099	HDAC8	g8118720_3p_at	NA	-1.73721871073238	-0.3	NA	-0.184368252099633	0
ENSG00000147100	SLC16A2	g5730044_3p_a_at	NA	-0.861479011128889	-0.1	NA	0.44823508355144	0.1
ENSG00000147113	DIPK2B	Hs2Affx.1.50.S1_3p_at	NA	-1.02918093853961	-0.3	NA	-0.115576820261928	0
ENSG00000147117	ZNF157	208019_3p_at	NA	-1.8263424747471	-0.2	NA	-2.50661947083304	-0.3
ENSG00000147118	ZNF182	Hs.189690.0.A1_3p_at	NA	0.0108974491585298	0	0.83168640553267	-0.418194461180039	-0.3
ENSG00000147119	CHST7	g9845239_3p_at	NA	-0.208724021188103	-0.1	0.724966306511533	0.676212547513386	0.3
ENSG00000147121	KRBOX4	g8923321_3p_at	NA	1.35651964160081	1	0.940277729870075	0.149809729178084	0.1
ENSG00000147123	NDUFB11	g9506682_3p_s_at	NA	0.229826104116737	0.1	NA	0.623425271846353	0.3
ENSG00000147124	ZNF41	Hs2.143700.2.S1_3p_s_at	NA	0.361990167212684	0	NA	-1.48270610660758	-0.2
ENSG00000147130	ZMYM3	g4827066_3p_a_at	NA	2.70308180403999	1	0.701781313658691	0.742914808390871	0.4
ENSG00000147133	TAF1	Hs.1179.3.S1_3p_a_at	NA	-0.879885686191829	-0.1	NA	0.169575660218972	0
ENSG00000147138	GPR174	g13517961_3p_at	NA	-2.27719995439287	-0.2	NA	0.627774874041123	0.2
ENSG00000147144	CCDC120	Hs.325116.0.A1_3p_at	NA	-1.02311317293433	-0.2	NA	-1.50013405545327	-0.3
ENSG00000147145	LPAR4	g4885310_3p_at	NA	1.35573428742797	0.2	NA	-0.331497750551813	0
ENSG00000147155	EBP	g5729809_3p_at	NA	1.57100756155944	0.8	NA	-0.457706228297072	-0.2
ENSG00000147162	OGT	Hs.100293.2.S1_3p_a_at	NA	2.61546983779048	0.6	NA	1.1177574352632	0.3
ENSG00000147164	SNX12	Hs.5076.0.S1_3p_at	NA	1.35353691482048	0.4	NA	0.00742111608202838	0
ENSG00000147166	ITGB1BP2	g6912437_3p_at	NA	-1.06901981545228	-0.1	NA	-0.94991896411584	-0.3
ENSG00000147168	IL2RG	g4557881_3p_at	NA	-2.04683677690305	-0.7	NA	-1.7394368300788	-0.4
ENSG00000147174	GCNA	Hs.135167.0.A1_3p_at	NA	1.5972366895869	0.2	NA	0.315673807492365	0.1
ENSG00000147180	ZNF711	g11527399_3p_s_at	NA	-1.08414319270554	-0.1	NA	0.772443455071008	0.1
ENSG00000147183	CPXCR1	Hs2.156531.2.S1_3p_s_at	NA	-0.587795311735406	-0.1	NA	0.210470315448336	0
ENSG00000147202	DIAPH2	g5803002_3p_at	NA	0.451837034419473	0.2	NA	0.227474629621874	0.1
ENSG00000147206	NXF3	g11545756_3p_at	NA	-0.383594064338123	-0.1	NA	-0.477892092678323	-0.1
ENSG00000147223	RIPPLY1	Hs2.334726.1.S1_3p_at	NA	-1.73410403081063	-0.2	NA	0.756056768341078	0.1
ENSG00000147224	PRPS1	g12804406_3p_at	0.0498450863836034	3.17787601680447	3.5	0.196060898567522	3.1112679916887	1.8
ENSG00000147231	RADX	g13443025_3p_at	NA	3.49247293303952	1.7	0.320455315759948	2.06798135645275	1.3
ENSG00000147234	FRMPD3	Hs.157549.0.A1_3p_at	NA	-1.89667719708949	-0.3	NA	0.094802156219419	0
ENSG00000147246	HTR2C	g4504540_3p_at	0.261297556289669	1.22552574652008	1.6	0.294037694698125	2.20016319817223	2.7
ENSG00000147251	DOCK11	Hs.107513.0.A1_3p_at	NA	1.79234143969622	0.5	NA	2.48797507540477	0.8
ENSG00000147255	IGSF1	g4504624_3p_a_at	NA	-2.47508203460623	-1	NA	-1.76387730261407	-0.4
ENSG00000147256	ARHGAP36	Hs.22905.0.A1_3p_at	NA	0.916675700123531	0.2	NA	0.719125247159977	0.2
ENSG00000147257	GPC3	g1237180_3p_at	NA	-1.48856849146124	-0.3	NA	-1.32524845752605	-0.2
ENSG00000147274	RBMX	225310_3p_at	NA	0.232743363391697	0.1	NA	1.14199201990672	0.4
ENSG00000147316	MCPH1	Hs.135204.0.S1_3p_at	NA	-1.38074952645267	-0.2	NA	-1.96286330821176	-0.3
ENSG00000147324	MFHAS1	Hs.24724.0.S1_3p_at	NA	2.74070575131925	1.3	0.673438556874113	-0.806981191367393	-0.4
ENSG00000147364	FBXO25	Hs.13477.0.A1_3p_x_at	NA	0.470710683929976	0.1	NA	1.23677374888234	0.2
ENSG00000147378	FATE1	Hs.301960.0.A1_3p_at	NA	-2.17673831752045	-0.4	NA	-1.02252041207214	-0.2
ENSG00000147381	MAGEA4	Hs.37107.0.S2_3p_at	NA	-2.06615854056642	-0.4	NA	-1.18373133330205	-0.2
ENSG00000147383	NSDHL	g12652968_3p_a_at	NA	-0.232733081691044	0	NA	-0.287940443504385	0
ENSG00000147394	ZNF185	g6005971_3p_at	NA	1.5358813016392	0.4	NA	0.110071175850466	0
ENSG00000147400	CETN2	g13529121_3p_at	NA	1.88121751656577	1.5	0.799849945380886	0.500072796852886	0.3
ENSG00000147403	RPL10	g13097176_3p_at	NA	-0.994005273215357	-0.2	NA	0.207007475502371	0
ENSG00000147408	CSGALNACT1	g8922959_3p_at	NA	1.27563505232247	0.8	0.287661060750438	2.23669825213636	0.9
ENSG00000147416	ATP6V1B2	g4502310_3p_at	0.0498450863836034	3.38275654523375	3.9	0.314299354600201	2.09291609251985	1.9
ENSG00000147419	CCDC25	g8922717_3p_a_at	NA	2.77045711242353	2	NA	0.745008655483835	0.3
ENSG00000147421	HMBOX1	g13375737_3p_at	NA	0.308385549547483	0.3	0.636878635381475	0.916871929814984	0.8
ENSG00000147432	CHRNB3	g4502834_3p_a_at	0.0691257082806861	2.25540876045255	2.5	0.158452544567815	3.84976240217292	3
ENSG00000147434	CHRNA6	g4757981_3p_at	NA	0.605289652512829	0.1	NA	-0.146356046918747	0
ENSG00000147437	GNRH1	g4504054_3p_a_at	NA	1.0435305795309	0.2	NA	-0.745070521079538	-0.2
ENSG00000147439	BIN3	Hs.68090.1.S1_3p_a_at	NA	0.513699719161163	0.1	NA	-0.713295843516091	-0.3
ENSG00000147443	DOK2	Hs.71215.0.S2_3p_at	NA	-1.84056769314377	-0.4	NA	-0.934827545318156	-0.3
ENSG00000147454	SLC25A37	Hs.300496.3.S1_3p_a_at	NA	-2.38467628262509	-0.6	NA	-1.76174567217151	-0.3
ENSG00000147457	CHMP7	Hs.5019.0.S1_3p_at	NA	0.727077797474395	0.2	NA	0.129199633015888	0.1
ENSG00000147459	DOCK5	Hs2.376960.2.S1_3p_a_at	NA	-0.25642427520438	0	NA	1.06425116027649	0.2
ENSG00000147465	STAR	g4507250_3p_at	NA	2.14026653952801	1.2	0.883515350138485	0.282422851850004	0.2
ENSG00000147471	PLPBP	Hs.301959.0.A2_3p_at	NA	0.452158451418446	0.2	NA	0.123196623259481	0
ENSG00000147475	ERLIN2	Hs.125849.0.S2_3p_a_at	NA	2.53750537638154	0.5	NA	-0.179840540275722	0
ENSG00000147481	SNTG1	g9507162_3p_at	NA	0.408557836757064	0.1	NA	0.978093621594301	0.4
ENSG00000147485	PXDNL	Hs.103174.0.A1_3p_at	NA	0.577761641351562	0.1	NA	-0.0878890239606359	0
ENSG00000147488	ST18	g7662167_3p_at	NA	0.362635155639365	0.1	NA	0.946492459039841	0.4
ENSG00000147509	RGS20	g3523159_3p_at	NA	-1.14523604364284	-0.5	0.936578925508655	-0.156249326948132	-0.1
ENSG00000147526	TACC1	g5454099_3p_a_at	NA	1.62876407653781	0.5	0.979196378673794	-0.0586016271650882	0
ENSG00000147533	GOLGA7	g7705820_3p_at	NA	2.25811579368411	1.1	NA	0.270398869870925	0.1
ENSG00000147536	GINS4	Hs.293545.0.A1_3p_at	NA	-1.52833266054746	-0.2	NA	-1.44813039587649	-0.3
ENSG00000147548	NSD3	g12005822_3p_a_at	NA	2.07489951906017	0.9	NA	1.36926643058185	0.5
ENSG00000147570	DNAJC5B	Hs2.142926.2.S1_3p_s_at	NA	-1.51432588370278	-0.2	NA	0.428932412167236	0.1
ENSG00000147571	CRH	g12803538_3p_a_at	NA	-1.24663131328146	-0.3	NA	-0.300542886472393	0
ENSG00000147573	TRIM55	Hs.99164.0.A1_3p_at	NA	-0.457785883120968	-0.1	NA	-0.353170266857866	-0.1
ENSG00000147576	ADHFE1	Hs.184261.0.A1_3p_at	NA	-1.19602963866332	-0.3	NA	-1.61797980368807	-0.4
ENSG00000147588	PMP2	g4505908_3p_at	NA	-1.28003816163736	-0.8	NA	-0.307531867497414	-0.1
ENSG00000147592	LACTB2	g7705792_3p_at	NA	2.45493194694313	1.5	NA	0.625073685452565	0.3
ENSG00000147596	PRDM14	g13375635_3p_at	NA	-2.65408826935369	-0.7	NA	-1.49980880468193	-0.4
ENSG00000147601	TERF1	Hs.194562.0.A1_3p_a_at	NA	-0.542970305441819	-0.1	NA	0.153129528816576	0
ENSG00000147604	RPL7	Hs.196398.0.A1_3p_at	NA	-1.39535151323226	-0.3	NA	-0.299467407183852	-0.1
ENSG00000147606	SLC26A7	Hs2.150178.2.A1_3p_at	NA	-1.31961882616465	-0.2	NA	-0.544144854251406	-0.2
ENSG00000147613	PSKH2	Hs2.336929.1.S1_3p_at	NA	-2.23281838608154	-0.4	NA	0.706275438785252	0.1
ENSG00000147614	ATP6V0D2	Hs2.130017.1.S1_3p_s_at	NA	-0.74396820560705	-0.1	NA	0.590508391774458	0.1
ENSG00000147642	SYBU	g8923340_3p_at	NA	3.69142357741145	1.9	0.653856009815987	0.861768257813426	0.6
ENSG00000147647	DPYS	g4503374_3p_s_at	NA	1.56711233539695	0.5	NA	-0.699557639935517	-0.1
ENSG00000147649	MTDH	Hs.243901.0.S2_3p_at	NA	2.62260090566788	2.1	0.278288311504824	2.29840241864023	1.9
ENSG00000147650	LRP12	g13376412_3p_x_at	NA	3.9829268196855	1.8	0.743558199531453	-0.63078974864534	-0.4
ENSG00000147654	EBAG9	Hs.9222.0.S2_3p_at	NA	2.03663522789317	1.5	0.706337421476555	0.725574626766667	0.5
ENSG00000147655	RSPO2	Hs2.209569.1.A1_3p_at	NA	2.02153766137406	1.1	NA	1.53641285817005	0.3
ENSG00000147669	POLR2K	Hs.150675.0.S2_3p_x_at	NA	2.57608240871077	1.7	NA	0.595914384704984	0.2
ENSG00000147676	MAL2	Hs.76550.0.S1_3p_at	NA	2.31452337812971	1.3	NA	1.31958373824412	0.6
ENSG00000147677	EIF3H	g4503514_3p_at	NA	1.72499242627721	1.7	0.241441363331199	2.65215698798931	1.7
ENSG00000147679	UTP23	Hs.86970.0.A1_3p_at	NA	0.481111633455132	0.1	NA	-0.424402641839367	-0.2
ENSG00000147684	NDUFB9	g9802311_3p_s_at	NA	1.92422689204886	1.3	0.390132644102394	1.71922435958536	1
ENSG00000147689	FAM83A	Hs.193341.0.A1_3p_at	NA	-1.65295095894043	-0.3	NA	-0.0860048594544933	0
ENSG00000147697	GSDMC	Hs.133244.1.S1_3p_a_at	NA	1.67024411556138	0.3	NA	-0.32078300650976	0
ENSG00000147724	FAM135B	Hs2.145221.1.S1_3p_s_at	NA	-2.19888258326073	-0.3	NA	-1.13217119531165	-0.2
ENSG00000147789	ZNF7	g4508034_3p_a_at	NA	1.9812306744752	1.9	0.890565532062553	-0.265506283431584	-0.2
ENSG00000147804	SLC39A4	g8923304_3p_a_at	NA	-1.1046379268755	-0.2	NA	-0.369709907014887	-0.1
ENSG00000147813	NAPRT	Hs.9614.3.A1_3p_at	NA	-1.98393430149314	-0.3	NA	-0.369226751524315	-0.1
ENSG00000147852	VLDLR	g437386_3p_a_at	NA	3.17327524411977	1.5	NA	2.21217050266656	0.6
ENSG00000147853	AK3	Hs.43436.1.S3_3p_x_at	NA	1.69901540189334	0.6	NA	1.78103440876528	0.5
ENSG00000147854	UHRF2	Hs.12258.0.S1_3p_at	NA	2.66982832829082	2.1	0.940277729870075	-0.149117050371489	-0.1
ENSG00000147862	NFIB	Hs.33287.1.S2_3p_at	0.233268399960883	-1.31148856009031	-2	0.24227898263044	-2.61572364185454	-2.6
ENSG00000147869	CER1	g4885134_3p_at	NA	-1.62510983205435	-0.4	NA	0.102422096418366	0
ENSG00000147872	PLIN2	g13477306_3p_at	NA	-0.905524288855858	-0.6	0.407280450306609	-1.63512448170474	-1.4
ENSG00000147873	IFNA5	Hs.37113.0.S1_3p_at	NA	-0.515132778497246	-0.1	NA	-1.05295827654278	-0.2
ENSG00000147874	HAUS6	Hs.54617.0.S2_3p_at	NA	2.14190695301346	1.1	0.371972479790322	-1.80840363517243	-0.8
ENSG00000147883	CDKN2B	g11386206_3p_a_at	NA	-0.836831689978749	-0.1	NA	-1.03454351322218	-0.1
ENSG00000147885	IFNA16	g4504592_3p_x_at	NA	1.43935541148784	0.3	NA	-0.896714230281142	-0.2
ENSG00000147889	CDKN2A	g1353569_3p_x_at	NA	-1.41400848431181	-0.3	NA	-0.593836118468917	-0.1
ENSG00000147894	C9orf72	Hs2.23607.1.S1_3p_s_at	NA	2.37475859488763	1.2	NA	-0.892218989064706	-0.4
ENSG00000147896	IFNK	g12698641_3p_at	NA	-1.35080281163277	-0.2	NA	0.0849226506027708	0
ENSG00000147905	ZCCHC7	Hs.27774.0.S1_3p_at	NA	1.97881085100543	0.7	NA	-1.2129215834379	-0.3
ENSG00000147912	FBXO10	Hs.15669.0.A1_3p_at	NA	-1.96075607279452	-0.4	NA	-1.76211271435993	-0.4
ENSG00000147955	SIGMAR1	g5032116_3p_x_at	NA	1.44781784795082	0.7	NA	-0.918260923333154	-0.4
ENSG00000148019	CEP78	Hs.50421.1.A1_3p_s_at	NA	-3.08338199843142	-0.6	NA	-0.260719991637518	0
ENSG00000148053	NTRK2	Hs.12569.0.A1_3p_at	NA	-0.859144614115109	-0.2	NA	1.26475865725694	0.3
ENSG00000148057	IDNK	Hs.103158.0.A1_3p_at	NA	-1.56067815211877	-0.2	NA	0.289623749646303	0.1
ENSG00000148082	SHC3	Hs.4257.0.A1_3p_at	NA	-0.273643580354716	-0.1	NA	-0.0399024660579636	0
ENSG00000148090	AUH	g4502326_3p_at	0.0604760871785726	2.39996047975846	3.2	0.256472282754636	2.49808881404668	1.1
ENSG00000148110	MFSD14B	g12005824_3p_at	NA	-0.0791189465837543	0	NA	-1.3649864710594	-0.5
ENSG00000148120	AOPEP	Hs.15806.0.S1_3p_at	NA	1.24988102813333	0.3	NA	0.632672032270406	0.3
ENSG00000148123	PLPPR1	g8923280_3p_at	NA	1.54280152501403	0.6	NA	-2.29596103501095	-0.8
ENSG00000148143	ZNF462	Hs.16493.0.S1_3p_at	NA	0.242540113857144	0.1	0.765640662631691	0.582788682022911	0.4
ENSG00000148153	INIP	g8749094_3p_a_at	NA	1.23621143052192	0.7	0.672705259950984	-0.810153882186628	-0.5
ENSG00000148154	UGCG	Hs.23703.0.A2_3p_at	NA	2.26050615452491	1.5	NA	2.24860529468181	0.7
ENSG00000148156	ACTL7B	g11761637_3p_at	NA	-1.46742922191252	-0.4	NA	-0.604681744742514	-0.1
ENSG00000148158	SNX30	Hs.101937.1.A1_3p_at	NA	2.18681174988276	1.3	NA	-0.897074822510248	-0.3
ENSG00000148175	STOM	g181183_3p_a_at	NA	-2.89472914773714	-1.8	0.949382851817694	-0.131744048660217	-0.1
ENSG00000148180	GSN	Hs2.334579.1.S1_3p_at	NA	-2.35735517937894	-1.5	0.475122504858294	-1.39173760565371	-0.8
ENSG00000148187	MRRF	Hs.99756.0.A1_3p_at	NA	-2.39481304307518	-0.3	NA	0.719560538489105	0.1
ENSG00000148200	NR6A1	Hs.195161.0.A2_3p_at	NA	-1.45454950039104	-0.4	NA	-1.77213844303154	-0.4
ENSG00000148204	CRB2	Hs2.373527.1.S1_3p_at	NA	-2.01784529768064	-0.5	NA	0.362255490070374	0.1
ENSG00000148218	ALAD	g12654312_3p_at	NA	-0.349153518098623	-0.2	NA	0.63608381195582	0.2
ENSG00000148219	ASTN2	Hs.30898.1.S1_3p_a_at	NA	1.37340865155797	0.5	0.975858194202886	0.0680908664993751	0
ENSG00000148225	WDR31	Hs.133331.0.A1_3p_at	NA	0.450144798629041	0.1	NA	-0.594738097375716	-0.1
ENSG00000148229	POLE3	g13278800_3p_x_at	NA	2.4266788455395	1.4	0.824674301415367	0.436621073266683	0.4
ENSG00000148248	SURF4	g5531846_3p_a_at	NA	0.417197888990787	0.2	NA	1.3273457437017	0.4
ENSG00000148288	GBGT1	Hs.130783.0.A2_3p_at	NA	-2.12792830871107	-0.3	NA	0.264260638108988	0.1
ENSG00000148290	SURF1	g4507318_3p_at	NA	0.755508132699345	0.3	NA	1.66323432030571	0.5
ENSG00000148291	SURF2	g8924249_3p_at	NA	1.68746252851537	0.7	NA	2.33208264682001	0.8
ENSG00000148296	SURF6	Hs.274430.0.S2_3p_s_at	NA	4.05334110022084	1.3	0.266755743911202	2.4133677757715	1.1
ENSG00000148297	MED22	g5803182_3p_a_at	NA	-1.07294247307732	-0.2	NA	-0.132640800887106	-0.1
ENSG00000148300	REXO4	g9966856_3p_at	NA	1.40925771932924	0.5	0.916826938840777	0.205990763811907	0.1
ENSG00000148308	GTF3C5	Hs.286088.1.S1_3p_x_at	NA	-0.843921884866974	-0.3	NA	-0.334909120855821	-0.1
ENSG00000148331	ASB6	g12804594_3p_a_at	NA	1.53827159845338	0.5	NA	1.0061304672853	0.4
ENSG00000148334	PTGES2	g13376616_3p_at	NA	0.0558313295913066	0	NA	1.82981966433874	0.7
